study_id,analyte,analyte_unit,interferent,interferent_unit,interferent_concentration,pool_level,baseline_value,measured_value,replicate,bias_absolute,bias_percent,study_date,technician_id,instrument_id,lot_number
78,Hemoglobin A1c,%,Acetaminophen,mg/L,0,High,12.0,11.923,1,0.0,0.0,2026-01-27 12:02:36.359245,TECH02,CHEM03,LOT2024009
78,Hemoglobin A1c,%,Acetaminophen,mg/L,0,High,12.0,12.431,2,0.0,0.0,2026-02-08 12:02:36.359248,TECH03,CHEM03,LOT2024019
78,Hemoglobin A1c,%,Acetaminophen,mg/L,0,High,12.0,12.055,3,0.0,0.0,2026-02-13 12:02:36.359250,TECH03,CHEM02,LOT2024020
78,Hemoglobin A1c,%,Acetaminophen,mg/L,0,High,12.0,12.119,4,0.0,0.0,2026-02-18 12:02:36.359252,TECH02,CHEM03,LOT2024014
78,Hemoglobin A1c,%,Acetaminophen,mg/L,0,High,12.0,12.16,5,0.0,0.0,2026-03-07 12:02:36.359255,TECH05,CHEM02,LOT2024018
78,Hemoglobin A1c,%,Acetaminophen,mg/L,20,High,12.0,12.101,1,0.101,0.84,2026-02-21 12:02:36.359258,TECH05,CHEM02,LOT2024002
78,Hemoglobin A1c,%,Acetaminophen,mg/L,20,High,12.0,12.201,2,0.201,1.68,2026-03-02 12:02:36.359260,TECH05,CHEM03,LOT2024012
78,Hemoglobin A1c,%,Acetaminophen,mg/L,20,High,12.0,11.852,3,-0.148,-1.23,2026-03-24 12:02:36.359263,TECH01,CHEM01,LOT2024016
78,Hemoglobin A1c,%,Acetaminophen,mg/L,20,High,12.0,11.866,4,-0.134,-1.12,2026-02-26 12:02:36.359265,TECH04,CHEM02,LOT2024012
78,Hemoglobin A1c,%,Acetaminophen,mg/L,20,High,12.0,11.736,5,-0.264,-2.2,2026-03-03 12:02:36.359268,TECH03,CHEM02,LOT2024013
78,Hemoglobin A1c,%,Acetaminophen,mg/L,50,High,12.0,12.105,1,0.105,0.88,2026-02-01 12:02:36.359272,TECH05,CHEM03,LOT2024014
78,Hemoglobin A1c,%,Acetaminophen,mg/L,50,High,12.0,12.187,2,0.187,1.56,2026-02-02 12:02:36.359274,TECH02,CHEM03,LOT2024009
78,Hemoglobin A1c,%,Acetaminophen,mg/L,50,High,12.0,12.11,3,0.11,0.92,2026-03-26 12:02:36.359277,TECH05,CHEM02,LOT2024017
78,Hemoglobin A1c,%,Acetaminophen,mg/L,50,High,12.0,12.402,4,0.402,3.35,2026-03-29 12:02:36.359279,TECH01,CHEM03,LOT2024020
78,Hemoglobin A1c,%,Acetaminophen,mg/L,50,High,12.0,11.999,5,-0.001,-0.01,2026-02-13 12:02:36.359282,TECH02,CHEM01,LOT2024013
78,Hemoglobin A1c,%,Acetaminophen,mg/L,100,High,12.0,12.16,1,0.16,1.34,2026-02-28 12:02:36.359284,TECH02,CHEM02,LOT2024002
78,Hemoglobin A1c,%,Acetaminophen,mg/L,100,High,12.0,11.738,2,-0.262,-2.18,2026-01-26 12:02:36.359287,TECH02,CHEM01,LOT2024016
78,Hemoglobin A1c,%,Acetaminophen,mg/L,100,High,12.0,11.907,3,-0.093,-0.77,2026-02-27 12:02:36.359290,TECH01,CHEM01,LOT2024017
78,Hemoglobin A1c,%,Acetaminophen,mg/L,100,High,12.0,12.167,4,0.167,1.39,2026-02-03 12:02:36.359292,TECH05,CHEM03,LOT2024006
78,Hemoglobin A1c,%,Acetaminophen,mg/L,100,High,12.0,12.204,5,0.204,1.7,2026-03-05 12:02:36.359295,TECH05,CHEM03,LOT2024012
78,Hemoglobin A1c,%,Acetaminophen,mg/L,200,High,12.0,11.929,1,-0.071,-0.59,2026-03-09 12:02:36.359297,TECH03,CHEM02,LOT2024002
78,Hemoglobin A1c,%,Acetaminophen,mg/L,200,High,12.0,11.983,2,-0.017,-0.14,2026-02-09 12:02:36.359300,TECH05,CHEM01,LOT2024001
78,Hemoglobin A1c,%,Acetaminophen,mg/L,200,High,12.0,11.636,3,-0.364,-3.04,2026-02-22 12:02:36.359304,TECH03,CHEM01,LOT2024015
78,Hemoglobin A1c,%,Acetaminophen,mg/L,200,High,12.0,11.914,4,-0.086,-0.71,2026-03-06 12:02:36.359306,TECH01,CHEM03,LOT2024005
78,Hemoglobin A1c,%,Acetaminophen,mg/L,200,High,12.0,12.214,5,0.214,1.78,2026-04-18 12:02:36.359309,TECH05,CHEM02,LOT2024004
78,Hemoglobin A1c,%,Acetaminophen,mg/L,300,High,12.0,12.138,1,0.138,1.15,2026-03-05 12:02:36.359312,TECH02,CHEM02,LOT2024017
78,Hemoglobin A1c,%,Acetaminophen,mg/L,300,High,12.0,12.12,2,0.12,1.0,2026-02-18 12:02:36.359314,TECH05,CHEM01,LOT2024018
78,Hemoglobin A1c,%,Acetaminophen,mg/L,300,High,12.0,12.012,3,0.012,0.1,2026-03-21 12:02:36.359317,TECH01,CHEM02,LOT2024018
78,Hemoglobin A1c,%,Acetaminophen,mg/L,300,High,12.0,12.002,4,0.002,0.01,2026-01-31 12:02:36.359320,TECH04,CHEM01,LOT2024019
78,Hemoglobin A1c,%,Acetaminophen,mg/L,300,High,12.0,11.842,5,-0.158,-1.32,2026-02-18 12:02:36.359322,TECH02,CHEM02,LOT2024003
79,Hemoglobin A1c,%,Biotin,ng/mL,0,Low,6.0,6.084,1,0.0,0.0,2026-03-23 12:02:36.359325,TECH02,CHEM03,LOT2024004
79,Hemoglobin A1c,%,Biotin,ng/mL,0,Low,6.0,6.051,2,0.0,0.0,2026-02-02 12:02:36.359327,TECH01,CHEM02,LOT2024017
79,Hemoglobin A1c,%,Biotin,ng/mL,0,Low,6.0,6.059,3,0.0,0.0,2026-02-26 12:02:36.359330,TECH04,CHEM01,LOT2024017
79,Hemoglobin A1c,%,Biotin,ng/mL,0,Low,6.0,5.937,4,0.0,0.0,2026-02-10 12:02:36.359332,TECH04,CHEM01,LOT2024002
79,Hemoglobin A1c,%,Biotin,ng/mL,0,Low,6.0,5.742,5,0.0,0.0,2026-02-11 12:02:36.359334,TECH05,CHEM02,LOT2024010
79,Hemoglobin A1c,%,Biotin,ng/mL,10,Low,6.0,6.132,1,0.132,2.19,2026-03-10 12:02:36.359337,TECH02,CHEM01,LOT2024002
79,Hemoglobin A1c,%,Biotin,ng/mL,10,Low,6.0,5.943,2,-0.057,-0.96,2026-02-13 12:02:36.359340,TECH04,CHEM03,LOT2024018
79,Hemoglobin A1c,%,Biotin,ng/mL,10,Low,6.0,5.896,3,-0.104,-1.73,2026-04-03 12:02:36.359342,TECH03,CHEM02,LOT2024002
79,Hemoglobin A1c,%,Biotin,ng/mL,10,Low,6.0,6.083,4,0.083,1.39,2026-02-28 12:02:36.359345,TECH04,CHEM01,LOT2024015
79,Hemoglobin A1c,%,Biotin,ng/mL,10,Low,6.0,5.953,5,-0.047,-0.78,2026-01-25 12:02:36.359347,TECH05,CHEM03,LOT2024003
79,Hemoglobin A1c,%,Biotin,ng/mL,30,Low,6.0,6.127,1,0.127,2.12,2026-02-04 12:02:36.359350,TECH02,CHEM02,LOT2024020
79,Hemoglobin A1c,%,Biotin,ng/mL,30,Low,6.0,6.074,2,0.074,1.23,2026-03-09 12:02:36.359353,TECH01,CHEM01,LOT2024004
79,Hemoglobin A1c,%,Biotin,ng/mL,30,Low,6.0,6.082,3,0.082,1.37,2026-03-14 12:02:36.359355,TECH05,CHEM02,LOT2024008
79,Hemoglobin A1c,%,Biotin,ng/mL,30,Low,6.0,5.836,4,-0.164,-2.73,2026-03-31 12:02:36.359359,TECH04,CHEM02,LOT2024008
79,Hemoglobin A1c,%,Biotin,ng/mL,30,Low,6.0,6.145,5,0.145,2.42,2026-02-07 12:02:36.359361,TECH02,CHEM01,LOT2024015
79,Hemoglobin A1c,%,Biotin,ng/mL,100,Low,6.0,6.031,1,0.031,0.52,2026-04-13 12:02:36.359364,TECH01,CHEM03,LOT2024013
79,Hemoglobin A1c,%,Biotin,ng/mL,100,Low,6.0,5.956,2,-0.044,-0.74,2026-04-04 12:02:36.359367,TECH05,CHEM02,LOT2024010
79,Hemoglobin A1c,%,Biotin,ng/mL,100,Low,6.0,6.017,3,0.017,0.29,2026-03-17 12:02:36.359369,TECH04,CHEM03,LOT2024015
79,Hemoglobin A1c,%,Biotin,ng/mL,100,Low,6.0,5.787,4,-0.213,-3.55,2026-03-03 12:02:36.359372,TECH04,CHEM02,LOT2024011
79,Hemoglobin A1c,%,Biotin,ng/mL,100,Low,6.0,6.049,5,0.049,0.82,2026-02-04 12:02:36.359374,TECH02,CHEM01,LOT2024007
79,Hemoglobin A1c,%,Biotin,ng/mL,500,Low,6.0,5.876,1,-0.124,-2.06,2026-03-21 12:02:36.359377,TECH01,CHEM02,LOT2024017
79,Hemoglobin A1c,%,Biotin,ng/mL,500,Low,6.0,5.838,2,-0.162,-2.71,2026-03-23 12:02:36.359380,TECH03,CHEM01,LOT2024017
79,Hemoglobin A1c,%,Biotin,ng/mL,500,Low,6.0,5.817,3,-0.183,-3.04,2026-01-30 12:02:36.359382,TECH04,CHEM02,LOT2024005
79,Hemoglobin A1c,%,Biotin,ng/mL,500,Low,6.0,6.134,4,0.134,2.23,2026-03-26 12:02:36.359385,TECH04,CHEM03,LOT2024016
79,Hemoglobin A1c,%,Biotin,ng/mL,500,Low,6.0,5.924,5,-0.076,-1.26,2026-03-12 12:02:36.359387,TECH03,CHEM02,LOT2024010
79,Hemoglobin A1c,%,Biotin,ng/mL,1200,Low,6.0,6.184,1,0.184,3.07,2026-04-02 12:02:36.359390,TECH04,CHEM01,LOT2024007
79,Hemoglobin A1c,%,Biotin,ng/mL,1200,Low,6.0,5.936,2,-0.064,-1.07,2026-02-28 12:02:36.359393,TECH05,CHEM01,LOT2024007
79,Hemoglobin A1c,%,Biotin,ng/mL,1200,Low,6.0,5.795,3,-0.205,-3.41,2026-04-17 12:02:36.359395,TECH05,CHEM03,LOT2024005
79,Hemoglobin A1c,%,Biotin,ng/mL,1200,Low,6.0,5.866,4,-0.134,-2.23,2026-03-12 12:02:36.359398,TECH04,CHEM01,LOT2024008
79,Hemoglobin A1c,%,Biotin,ng/mL,1200,Low,6.0,6.148,5,0.148,2.47,2026-03-19 12:02:36.359400,TECH05,CHEM02,LOT2024013
80,Hemoglobin A1c,%,Biotin,ng/mL,0,Medium,9.0,8.972,1,0.0,0.0,2026-03-23 12:02:36.359403,TECH02,CHEM02,LOT2024012
80,Hemoglobin A1c,%,Biotin,ng/mL,0,Medium,9.0,8.901,2,0.0,0.0,2026-03-05 12:02:36.359405,TECH03,CHEM03,LOT2024006
80,Hemoglobin A1c,%,Biotin,ng/mL,0,Medium,9.0,9.029,3,0.0,0.0,2026-01-30 12:02:36.359409,TECH02,CHEM01,LOT2024007
80,Hemoglobin A1c,%,Biotin,ng/mL,0,Medium,9.0,9.09,4,0.0,0.0,2026-02-25 12:02:36.359411,TECH03,CHEM01,LOT2024010
80,Hemoglobin A1c,%,Biotin,ng/mL,0,Medium,9.0,9.201,5,0.0,0.0,2026-04-09 12:02:36.359413,TECH04,CHEM02,LOT2024020
80,Hemoglobin A1c,%,Biotin,ng/mL,10,Medium,9.0,9.261,1,0.261,2.9,2026-04-17 12:02:36.359416,TECH02,CHEM02,LOT2024020
80,Hemoglobin A1c,%,Biotin,ng/mL,10,Medium,9.0,8.935,2,-0.065,-0.72,2026-04-21 12:02:36.359419,TECH01,CHEM03,LOT2024008
80,Hemoglobin A1c,%,Biotin,ng/mL,10,Medium,9.0,8.761,3,-0.239,-2.65,2026-03-01 12:02:36.359422,TECH02,CHEM01,LOT2024008
80,Hemoglobin A1c,%,Biotin,ng/mL,10,Medium,9.0,8.926,4,-0.074,-0.83,2026-03-28 12:02:36.359425,TECH05,CHEM01,LOT2024013
80,Hemoglobin A1c,%,Biotin,ng/mL,10,Medium,9.0,9.047,5,0.047,0.52,2026-04-07 12:02:36.359428,TECH03,CHEM03,LOT2024010
80,Hemoglobin A1c,%,Biotin,ng/mL,30,Medium,9.0,8.827,1,-0.173,-1.93,2026-04-04 12:02:36.359431,TECH03,CHEM03,LOT2024010
80,Hemoglobin A1c,%,Biotin,ng/mL,30,Medium,9.0,8.828,2,-0.172,-1.91,2026-04-14 12:02:36.359433,TECH01,CHEM01,LOT2024005
80,Hemoglobin A1c,%,Biotin,ng/mL,30,Medium,9.0,9.062,3,0.062,0.69,2026-03-08 12:02:36.359436,TECH05,CHEM02,LOT2024002
80,Hemoglobin A1c,%,Biotin,ng/mL,30,Medium,9.0,8.991,4,-0.009,-0.1,2026-02-08 12:02:36.359438,TECH05,CHEM03,LOT2024018
80,Hemoglobin A1c,%,Biotin,ng/mL,30,Medium,9.0,9.006,5,0.006,0.07,2026-04-10 12:02:36.359441,TECH03,CHEM02,LOT2024015
80,Hemoglobin A1c,%,Biotin,ng/mL,100,Medium,9.0,8.863,1,-0.137,-1.52,2026-02-08 12:02:36.359443,TECH04,CHEM02,LOT2024015
80,Hemoglobin A1c,%,Biotin,ng/mL,100,Medium,9.0,8.959,2,-0.041,-0.46,2026-03-07 12:02:36.359446,TECH02,CHEM02,LOT2024010
80,Hemoglobin A1c,%,Biotin,ng/mL,100,Medium,9.0,8.834,3,-0.166,-1.85,2026-03-09 12:02:36.359448,TECH05,CHEM03,LOT2024009
80,Hemoglobin A1c,%,Biotin,ng/mL,100,Medium,9.0,9.16,4,0.16,1.78,2026-01-26 12:02:36.359451,TECH03,CHEM03,LOT2024006
80,Hemoglobin A1c,%,Biotin,ng/mL,100,Medium,9.0,9.186,5,0.186,2.07,2026-03-29 12:02:36.359453,TECH02,CHEM01,LOT2024003
80,Hemoglobin A1c,%,Biotin,ng/mL,500,Medium,9.0,8.668,1,-0.332,-3.69,2026-04-22 12:02:36.359456,TECH03,CHEM01,LOT2024009
80,Hemoglobin A1c,%,Biotin,ng/mL,500,Medium,9.0,8.833,2,-0.167,-1.86,2026-01-27 12:02:36.359458,TECH01,CHEM02,LOT2024015
80,Hemoglobin A1c,%,Biotin,ng/mL,500,Medium,9.0,8.731,3,-0.269,-2.99,2026-03-20 12:02:36.359461,TECH05,CHEM01,LOT2024020
80,Hemoglobin A1c,%,Biotin,ng/mL,500,Medium,9.0,8.883,4,-0.117,-1.3,2026-03-14 12:02:36.359463,TECH05,CHEM02,LOT2024017
80,Hemoglobin A1c,%,Biotin,ng/mL,500,Medium,9.0,8.985,5,-0.015,-0.17,2026-03-03 12:02:36.359466,TECH03,CHEM01,LOT2024008
80,Hemoglobin A1c,%,Biotin,ng/mL,1200,Medium,9.0,8.739,1,-0.261,-2.9,2026-04-12 12:02:36.359469,TECH03,CHEM01,LOT2024001
80,Hemoglobin A1c,%,Biotin,ng/mL,1200,Medium,9.0,8.834,2,-0.166,-1.84,2026-02-03 12:02:36.359471,TECH03,CHEM03,LOT2024016
80,Hemoglobin A1c,%,Biotin,ng/mL,1200,Medium,9.0,8.819,3,-0.181,-2.01,2026-02-17 12:02:36.359474,TECH04,CHEM01,LOT2024001
80,Hemoglobin A1c,%,Biotin,ng/mL,1200,Medium,9.0,9.037,4,0.037,0.41,2026-03-20 12:02:36.359476,TECH05,CHEM01,LOT2024016
80,Hemoglobin A1c,%,Biotin,ng/mL,1200,Medium,9.0,9.012,5,0.012,0.14,2026-04-12 12:02:36.359479,TECH01,CHEM01,LOT2024018
81,Hemoglobin A1c,%,Biotin,ng/mL,0,High,12.0,11.827,1,0.0,0.0,2026-02-13 12:02:36.359482,TECH01,CHEM01,LOT2024008
81,Hemoglobin A1c,%,Biotin,ng/mL,0,High,12.0,12.042,2,0.0,0.0,2026-02-18 12:02:36.359484,TECH01,CHEM03,LOT2024015
81,Hemoglobin A1c,%,Biotin,ng/mL,0,High,12.0,11.869,3,0.0,0.0,2026-02-28 12:02:36.359486,TECH01,CHEM03,LOT2024010
81,Hemoglobin A1c,%,Biotin,ng/mL,0,High,12.0,11.935,4,0.0,0.0,2026-03-02 12:02:36.359489,TECH02,CHEM03,LOT2024004
81,Hemoglobin A1c,%,Biotin,ng/mL,0,High,12.0,12.402,5,0.0,0.0,2026-01-31 12:02:36.359491,TECH04,CHEM01,LOT2024018
81,Hemoglobin A1c,%,Biotin,ng/mL,10,High,12.0,12.322,1,0.322,2.68,2026-03-28 12:02:36.359494,TECH02,CHEM01,LOT2024009
81,Hemoglobin A1c,%,Biotin,ng/mL,10,High,12.0,11.688,2,-0.312,-2.6,2026-04-05 12:02:36.359496,TECH05,CHEM01,LOT2024020
81,Hemoglobin A1c,%,Biotin,ng/mL,10,High,12.0,12.199,3,0.199,1.66,2026-04-01 12:02:36.359499,TECH04,CHEM01,LOT2024009
81,Hemoglobin A1c,%,Biotin,ng/mL,10,High,12.0,12.195,4,0.195,1.62,2026-03-09 12:02:36.359501,TECH05,CHEM01,LOT2024004
81,Hemoglobin A1c,%,Biotin,ng/mL,10,High,12.0,11.724,5,-0.276,-2.3,2026-04-13 12:02:36.359504,TECH05,CHEM03,LOT2024012
81,Hemoglobin A1c,%,Biotin,ng/mL,30,High,12.0,12.197,1,0.197,1.64,2026-02-01 12:02:36.359507,TECH04,CHEM02,LOT2024017
81,Hemoglobin A1c,%,Biotin,ng/mL,30,High,12.0,12.369,2,0.369,3.08,2026-03-05 12:02:36.359509,TECH04,CHEM01,LOT2024009
81,Hemoglobin A1c,%,Biotin,ng/mL,30,High,12.0,11.731,3,-0.269,-2.25,2026-02-28 12:02:36.359513,TECH03,CHEM01,LOT2024017
81,Hemoglobin A1c,%,Biotin,ng/mL,30,High,12.0,11.78,4,-0.22,-1.84,2026-02-22 12:02:36.359515,TECH05,CHEM01,LOT2024020
81,Hemoglobin A1c,%,Biotin,ng/mL,30,High,12.0,12.244,5,0.244,2.04,2026-04-22 12:02:36.359518,TECH04,CHEM03,LOT2024011
81,Hemoglobin A1c,%,Biotin,ng/mL,100,High,12.0,12.065,1,0.065,0.54,2026-03-14 12:02:36.359521,TECH01,CHEM02,LOT2024020
81,Hemoglobin A1c,%,Biotin,ng/mL,100,High,12.0,12.132,2,0.132,1.1,2026-02-21 12:02:36.359523,TECH05,CHEM01,LOT2024019
81,Hemoglobin A1c,%,Biotin,ng/mL,100,High,12.0,12.082,3,0.082,0.68,2026-04-22 12:02:36.359526,TECH03,CHEM03,LOT2024002
81,Hemoglobin A1c,%,Biotin,ng/mL,100,High,12.0,12.094,4,0.094,0.78,2026-03-01 12:02:36.359528,TECH01,CHEM03,LOT2024004
81,Hemoglobin A1c,%,Biotin,ng/mL,100,High,12.0,11.682,5,-0.318,-2.65,2026-03-27 12:02:36.359531,TECH05,CHEM03,LOT2024009
81,Hemoglobin A1c,%,Biotin,ng/mL,500,High,12.0,12.251,1,0.251,2.09,2026-02-28 12:02:36.359534,TECH01,CHEM01,LOT2024006
81,Hemoglobin A1c,%,Biotin,ng/mL,500,High,12.0,12.281,2,0.281,2.34,2026-04-15 12:02:36.359536,TECH03,CHEM01,LOT2024020
81,Hemoglobin A1c,%,Biotin,ng/mL,500,High,12.0,11.945,3,-0.055,-0.46,2026-02-27 12:02:36.359539,TECH02,CHEM02,LOT2024004
81,Hemoglobin A1c,%,Biotin,ng/mL,500,High,12.0,11.99,4,-0.01,-0.09,2026-03-05 12:02:36.359542,TECH01,CHEM03,LOT2024011
81,Hemoglobin A1c,%,Biotin,ng/mL,500,High,12.0,11.633,5,-0.367,-3.06,2026-03-15 12:02:36.359544,TECH05,CHEM02,LOT2024003
81,Hemoglobin A1c,%,Biotin,ng/mL,1200,High,12.0,12.123,1,0.123,1.03,2026-02-16 12:02:36.359547,TECH02,CHEM02,LOT2024007
81,Hemoglobin A1c,%,Biotin,ng/mL,1200,High,12.0,12.137,2,0.137,1.14,2026-03-21 12:02:36.359550,TECH04,CHEM01,LOT2024001
81,Hemoglobin A1c,%,Biotin,ng/mL,1200,High,12.0,11.985,3,-0.015,-0.12,2026-04-02 12:02:36.359552,TECH04,CHEM02,LOT2024020
81,Hemoglobin A1c,%,Biotin,ng/mL,1200,High,12.0,12.27,4,0.27,2.25,2026-03-25 12:02:36.359555,TECH03,CHEM01,LOT2024017
81,Hemoglobin A1c,%,Biotin,ng/mL,1200,High,12.0,11.92,5,-0.08,-0.67,2026-04-12 12:02:36.359558,TECH04,CHEM01,LOT2024006
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Low,6.0,6.068,1,0.0,0.0,2026-04-19 12:02:36.359562,TECH03,CHEM02,LOT2024015
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Low,6.0,5.878,2,0.0,0.0,2026-04-05 12:02:36.359565,TECH01,CHEM03,LOT2024001
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Low,6.0,5.997,3,0.0,0.0,2026-03-28 12:02:36.359567,TECH05,CHEM03,LOT2024001
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Low,6.0,5.979,4,0.0,0.0,2026-03-24 12:02:36.359570,TECH01,CHEM01,LOT2024001
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Low,6.0,6.027,5,0.0,0.0,2026-03-20 12:02:36.359573,TECH03,CHEM01,LOT2024011
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Low,6.0,5.956,1,-0.044,-0.74,2026-01-24 12:02:36.359576,TECH04,CHEM03,LOT2024004
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Low,6.0,5.984,2,-0.016,-0.26,2026-03-29 12:02:36.359579,TECH02,CHEM02,LOT2024010
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Low,6.0,6.099,3,0.099,1.65,2026-01-27 12:02:36.359581,TECH05,CHEM01,LOT2024010
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Low,6.0,5.948,4,-0.052,-0.87,2026-04-11 12:02:36.359584,TECH05,CHEM03,LOT2024019
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Low,6.0,5.807,5,-0.193,-3.21,2026-03-20 12:02:36.359586,TECH03,CHEM03,LOT2024016
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,100,Low,6.0,6.21,1,0.21,3.5,2026-04-20 12:02:36.359589,TECH01,CHEM02,LOT2024016
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,100,Low,6.0,6.166,2,0.166,2.76,2026-02-24 12:02:36.359591,TECH05,CHEM01,LOT2024005
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,100,Low,6.0,5.845,3,-0.155,-2.58,2026-01-29 12:02:36.359594,TECH05,CHEM02,LOT2024013
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,100,Low,6.0,6.083,4,0.083,1.38,2026-03-22 12:02:36.359596,TECH05,CHEM01,LOT2024005
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,100,Low,6.0,5.94,5,-0.06,-1.01,2026-01-24 12:02:36.359599,TECH01,CHEM03,LOT2024003
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,300,Low,6.0,6.032,1,0.032,0.53,2026-01-27 12:02:36.359602,TECH05,CHEM01,LOT2024017
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,300,Low,6.0,6.035,2,0.035,0.59,2026-03-04 12:02:36.359604,TECH01,CHEM01,LOT2024016
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,300,Low,6.0,5.972,3,-0.028,-0.47,2026-04-01 12:02:36.359607,TECH05,CHEM02,LOT2024003
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,300,Low,6.0,5.906,4,-0.094,-1.57,2026-03-09 12:02:36.359609,TECH01,CHEM02,LOT2024014
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,300,Low,6.0,5.917,5,-0.083,-1.38,2026-04-18 12:02:36.359612,TECH03,CHEM03,LOT2024010
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,500,Low,6.0,5.89,1,-0.11,-1.83,2026-04-07 12:02:36.359615,TECH03,CHEM03,LOT2024012
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,500,Low,6.0,5.9,2,-0.1,-1.66,2026-03-21 12:02:36.359618,TECH04,CHEM02,LOT2024018
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,500,Low,6.0,5.992,3,-0.008,-0.13,2026-03-21 12:02:36.359621,TECH01,CHEM02,LOT2024003
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,500,Low,6.0,5.914,4,-0.086,-1.43,2026-01-24 12:02:36.359624,TECH05,CHEM03,LOT2024015
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,500,Low,6.0,6.082,5,0.082,1.36,2026-04-02 12:02:36.359626,TECH05,CHEM03,LOT2024008
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,1000,Low,6.0,6.178,1,0.178,2.97,2026-03-22 12:02:36.359629,TECH05,CHEM02,LOT2024014
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,1000,Low,6.0,5.93,2,-0.07,-1.16,2026-04-16 12:02:36.359632,TECH01,CHEM02,LOT2024014
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,1000,Low,6.0,6.029,3,0.029,0.48,2026-02-27 12:02:36.359634,TECH04,CHEM02,LOT2024002
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,1000,Low,6.0,6.06,4,0.06,1.0,2026-03-04 12:02:36.359637,TECH03,CHEM03,LOT2024017
82,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,1000,Low,6.0,6.057,5,0.057,0.94,2026-01-29 12:02:36.359639,TECH04,CHEM03,LOT2024010
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Medium,9.0,9.014,1,0.0,0.0,2026-02-03 12:02:36.359642,TECH03,CHEM01,LOT2024007
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Medium,9.0,9.134,2,0.0,0.0,2026-04-15 12:02:36.359644,TECH01,CHEM03,LOT2024010
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Medium,9.0,9.087,3,0.0,0.0,2026-04-13 12:02:36.359646,TECH04,CHEM01,LOT2024007
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Medium,9.0,8.777,4,0.0,0.0,2026-01-27 12:02:36.359649,TECH03,CHEM03,LOT2024013
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,0,Medium,9.0,9.156,5,0.0,0.0,2026-04-12 12:02:36.359651,TECH02,CHEM01,LOT2024020
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Medium,9.0,9.16,1,0.16,1.77,2026-02-06 12:02:36.359653,TECH05,CHEM03,LOT2024003
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Medium,9.0,8.863,2,-0.137,-1.53,2026-02-13 12:02:36.359656,TECH04,CHEM01,LOT2024014
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Medium,9.0,9.007,3,0.007,0.08,2026-04-17 12:02:36.359658,TECH03,CHEM02,LOT2024018
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Medium,9.0,9.123,4,0.123,1.37,2026-04-13 12:02:36.359661,TECH01,CHEM02,LOT2024014
83,Hemoglobin A1c,%,RF (Rheumatoid Factor),IU/mL,50,Medium,9.0,8.962,5,-0.038,-0.42,2026-01-31 12:02:36.359663,TECH05,CHEM01,LOT2024020
